,jobTitle,companyName,meanPay,payRange
3938,Senior Data Analyst,Community Behavioral Health,"$67,738",$64K - $70K
3939,Network Systems and Data Communication Analyst,Droisys,"$60,248",$58K - $63K
3940,Legal Data Analyst - Hourly,Talent Logic (Singapore),$49,$47 - $51
3941,Senior Data Analyst,CommScope,"$91,580",$88K - $95K
3942,Business Data Analyst,Children's Aid,"$67,729",$65K - $71K
3943,Enterprise Data Management Analyst II,Fannie Mae,"$101,705",$98K - $107K
3944,Scientific Data Analyst,Medical Technology and Practice Patterns Institute,"$69,926",$68K - $73K
3945,Data Warehouse Analyst - Intermediate,Medica,"$99,609",$95K - $104K
3946,Portfolio Data Analyst,Hewlett Packard Enterprise | HPE,"$96,026",$91K - $101K
3947,Data Analyst/Modeler,Savantis,"$69,538",$67K - $72K
3948,Data Analyst II,Acumen,"$79,812",$76K - $83K
3949,Data Analyst Intern,Benefit Cosmetics,"$96,147",$92K - $100K
3950,Data Communications Analyst,UPMC,"$53,748",$52K - $55K
3951,Data Analyst Eim Lead,Starwood Hotels & Resorts,"$119,883",$114K - $124K
3952,"Analyst Programmer, Data Stage",Shared Health,"$84,819",$82K - $89K
3953,Financial Data Analyst,Madel Beaudouin,"$55,549",$53K - $58K
3954,Data Integration Systems Analyst,GM Financial,"$93,000",$89K - $96K
3955,Senior Data Analyst,Nestlé Purina U.S.,"$75,050",$71K - $78K
3956,Senior Data Analyst,Duke Energy,"$86,698",$82K - $89K
3957,Network Systems and Data Communications Analyst - Hourly,Axis Point,$31,$30 - $32
3958,Business Data Analyst,Akamai,"$59,434",$58K - $61K
3959,Business Data Analyst - Contractor,Collabera,"$136,038",$131K - $143K
3960,Senior Data Analyst,Switchfly,"$132,926",$129K - $139K
3961,Data Analyst - BI - Contractor,DentaQuest,"$70,287",$68K - $73K
3962,Senior Data Systems Analyst,EPAM,"$65,789",$64K - $69K
3963,Data Entry Analyst,Virginia Commonwealth University,"$43,892",$42K - $45K
3964,E-discovery Data Analyst - Hourly Contractor,Atlas,$24,$23 - $25
3965,Marketing Data Analyst,Shop LC,"$52,144",$50K - $55K
3966,Data Services Analyst - Hourly,Aetna,$19,$19 - $20
3967,Data Reporting Analyst,University of Texas at Austin,"$59,125",$57K - $62K
3968,Data Analyst/Modeler,DaVita,"$97,319",$94K - $102K
3969,Senior Data Analyst,The Teaching Company,"$86,773",$83K - $90K
3970,Senior Data Analyst,NAPA Auto Parts,"$99,599",$96K - $104K
3971,Data Security Analyst,Oklahoma Office of Management and Enterprise Services,"$70,600",$67K - $74K
3972,Programmer/Data Analyst,Cerberus Capital Management,"$122,042",$118K - $128K
3973,Junior Data Analyst,Booz Allen Hamilton,"$86,256",$83K - $90K
3974,Systems Data Analyst,IQuest Solutions,"$58,888",$56K - $61K
3975,Associate Data Analyst,POSSIBLE,"$56,584",$54K - $59K
3976,Corporate Internal Auditor and Data Analyst,EZPAWN,"$107,959",$103K - $113K
3977,Data Analyst IV,Federal Reserve Bank of Kansas City,"$99,748",$95K - $104K
3978,Senior Data Analyst,Software Technology,"$81,508",$79K - $84K
3979,Data Analyst III - Hourly,Myriad Genetics,$27,$26 - $28
3980,Data Quality Analyst,Costco Wholesale,"$77,629",$75K - $81K
3981,Business Data Analyst,Dell Technologies,"$86,175",$82K - $90K
3982,Senior Data Analyst,Bonfire Marketing,"$67,995",$66K - $71K
3983,Statistical Data Analyst,Tata Consultancy Services,"$65,021",$62K - $68K
3984,Data Analyst II,Leonardo DRS,"$77,558",$75K - $80K
3985,Business/Data Analyst - Hourly,NYU (New York University),$20,$19 - $21
3986,Programmer/Data Analyst - Hourly,Linemark,$28,$27 - $29
3987,Data Base Programmer/Analyst,University of Connecticut,"$56,143",$54K - $59K
3988,Senior Analyst Large Data Set Analytical,Moran &Co,"$110,654",$107K - $115K
3989,Senior Data Analyst,Eisai,"$107,338",$103K - $111K
3990,Network Systems and Data Communications Analyst - Hourly,Republic Clothing,$28,$26 - $29
3991,Senior Data Analyst,Consert,"$105,988",$101K - $109K
3992,Data Warehouse Technical Analyst,Pella,"$64,885",$62K - $67K
3993,Global Data Analyst - Hourly Intern,Biogen,$26,$25 - $27
3994,Quality Data Analyst,Kaleida Health,"$52,491",$50K - $54K
3995,Data Governance Analyst,Retail Busiess Services,"$61,396",$59K - $63K
3996,Data Communication and Network Analyst,CyGate Software & Consulting,"$64,034",$62K - $67K
3997,Data Analyst II,IDEXX Laboratories,"$62,195",$60K - $65K
3998,Contract Data Analyst,Mainspring Consulting Group,"$39,927",$39K - $42K
3999,Data Analyst I,FDH Velocitel,"$79,352",$77K - $82K
4000,Senior Data Analyst - Hourly Contractor,KPMG,$46,$44 - $48
4001,Data Warehouse Analyst,Kennesaw State University,"$49,882",$48K - $52K
4002,Financial Data Analyst - Hourly Intern,National Grid,$21,$20 - $22
4003,Senior Data Analyst,Healthesystems,"$101,715",$97K - $105K
4004,Data Management Analyst,Marriott International,"$63,045",$61K - $66K
4005,Entry Level Data Analyst,Interactive Data,"$61,118",$58K - $64K
4006,Senior SAS Data Analyst,Kaiser Permanente,"$77,961",$75K - $80K
4007,Business Data Analyst,CA Technologies,"$68,170",$65K - $70K
4008,Data Analyst Intern,84.51°,"$65,705",$63K - $69K
4009,Data Analyst III,The Standard,"$110,328",$107K - $114K
4010,Financial Data Analyst,Motion Computing,"$76,057",$73K - $79K
4011,Senior Data Analyst,Baylor Scott & White Health,"$91,742",$88K - $96K
4012,Traffic Data Analyst,"Dash Navigation, Inc.","$104,671",$100K - $108K
4013,Healthcare Data Analyst,UCare,"$68,679",$66K - $71K
4014,Financial Data Analyst,Monsanto Company,"$71,041",$69K - $74K
4015,Data Analyst III,RealPage,"$74,619",$72K - $78K
4016,Senior Data Analyst,Dickinson College,"$63,229",$61K - $66K
4017,QA Data Analyst - Hourly Contractor,Zovio,$41,$40 - $42
4018,Lead Data Analyst,Independence Blue Cross,"$99,818",$96K - $103K
4019,Scientific Data Analyst - Contractor,Leidos,"$74,440",$71K - $77K
4020,Business Data Analyst,Fannie Mae,"$127,221",$123K - $132K
4021,Data Analyst II,First Solar,"$66,019",$63K - $68K
4022,Marketing Data Analyst,Alban Cat,"$52,758",$50K - $55K
4023,Data Analyst II - Hourly,Kelly Services,$29,$28 - $30
4024,Network/Data Analyst,Megasoft,"$72,874",$70K - $75K
4025,Assistant Data Analyst - Hourly,Spiretek International,$19,$18 - $19
4026,Programmer/Data Analyst,Northland Group,"$64,967",$62K - $67K
4027,Reporting Data Analyst,Prime Therapeutics,"$49,616",$48K - $52K
4028,Research Data Analyst,Church Pension Group,"$71,731",$69K - $74K
4029,Essential Data Stage Consultant/Programmer Analyst,eTek IT,"$73,499",$70K - $76K
4030,Data Services Analyst,BlackRock,"$58,256",$56K - $60K
4031,Senior Data Analyst,Achievement First,"$63,635",$61K - $67K
4032,Data Quality Analyst - Hourly,ASCENT,$18,$18 - $19
4033,Outcome Data Analyst,HCR ManorCare,"$57,454",$55K - $60K
4034,ERP Analyst Planning & Master Data (Faolm),Roche,"$114,362",$110K - $118K
4035,Operations Data Analyst (Lead),Group Health Plan,"$62,780",$61K - $66K
4036,Senior Data Analyst/Data Modeler,OSF HealthCare,"$90,209",$87K - $93K
4037,Senior Clinical Data Analyst,Syapse,"$89,788",$86K - $94K
4038,Junior Data Analyst - Hourly,Santander,$17,$16 - $18
4039,Senior Data Analyst,Dominion East Ohio,"$100,516",$96K - $105K
4040,Health Data Analyst,Cigna,"$83,631",$81K - $87K
4041,Systems Data Analyst,ikaSystems,"$108,048",$103K - $112K
4042,Master Data Analyst - Hourly Contractor,SABIC,$45,$43 - $46
4043,Senior Data Analyst,AllClear ID,"$99,765",$95K - $103K
4044,Programmer Analyst (Data Warehouse Developer),JSMN International,"$79,430",$77K - $83K
4045,Clinical Data Analyst,Florida Health Care Plans,"$39,985",$39K - $41K
4046,Data Acquisition Analyst - Hourly Contractor,Modis,$38,$36 - $40
4047,Data Analyst Lead - Hourly Contractor,Bank of America,$42,$40 - $44
4048,Senior Data Analyst-R&D,Comscore,"$93,961",$90K - $97K
4049,Senior Data Analyst,North American Bancard,"$80,000",$76K - $84K
4050,BI Data Analyst,CareSource,"$80,187",$77K - $84K
4051,Logistics Data Analyst,PACCAR,"$53,866",$52K - $57K
4052,Senior Data Analyst,Bellarmine University,"$69,468",$67K - $72K
4053,Associate Data Analyst - Hourly,Matrix Human Services,$17,$16 - $18
4054,Economic Data Analyst,"Maryland Department of Labor, Licensing and Regulation","$46,184",$44K - $48K
4055,Business Data Analyst II,Cox Communications,"$85,295",$82K - $89K
4056,Data Analyst I,Kubota Tractor,"$76,754",$74K - $80K
4057,Business Data Analyst - Hourly Contractor,PepsiCo,$39,$38 - $40
4058,Senior Data Analyst,Finance of America,"$85,871",$82K - $89K
4059,Data and Reporting Analyst,RevLocal,"$52,010",$50K - $54K
4060,Junior Data Analyst,N3,"$58,271",$56K - $61K
4061,International Data Analyst,Vanguard,"$73,368",$71K - $77K
4062,Senior Data Analyst,Kepler Group,"$66,995",$64K - $70K
4063,Clinical Data Analyst,Genisis Technology Solutions,"$67,982",$65K - $71K
4064,Marketing Data Analyst - Hourly Contractor,Air Liquide,$31,$29 - $32
4065,Client Data Analyst,Hannover RE,"$45,530",$44K - $47K
4066,Business Data Analyst,Banc of California,"$64,879",$62K - $68K
4067,Technical Data Analyst,eFulgent,"$61,896",$59K - $64K
4068,Senior Data Analyst,Symphony Teleca,"$84,213",$80K - $87K
4069,Senior Data Analyst,Nuance,"$89,966",$87K - $93K
4070,Healthcare Data Analyst,New Directions Behavioral Health,"$76,143",$74K - $80K
4071,Marketing Data Analyst,Truphone,"$43,942",$42K - $45K
4072,Data Load Analyst - Hourly,UnitedHealth Group,$14,$14 - $15
4073,Senior Data Analyst,SWIFT,"$79,355",$76K - $82K
4074,Senior Data Analyst,Intel Corporation,"$106,523",$103K - $112K
4075,Senior Data Analyst,Lone Star Analysis,"$112,253",$108K - $117K
4076,Senior Data Analyst,CGI,"$77,121",$74K - $81K
4077,Principal Data Analyst,ManTech,"$136,625",$132K - $141K
4078,"Data Analyst, Aladdin and Technology",BlackRock,"$119,000",$115K - $125K
4079,Sales & Procurement Data Analyst,Associated Grocers of Florida,"$57,353",$55K - $60K
4080,Senior Data Analyst,50onRed,"$86,601",$83K - $90K
4081,Systems Analyst Enterprise Data Developer,Ullico,"$129,636",$124K - $134K
4082,Marketing Data Analyst,Merck,"$75,412",$72K - $79K
4083,Data Control Systems Analyst,Mercy,"$64,034",$62K - $67K
4084,Junior Data Analyst,State Street,"$57,284",$55K - $60K
4085,Data Services Report Analyst,T-System,"$102,052",$98K - $106K
4086,Clinical Data Analyst,Gila River Healthcare,"$73,000",$70K - $76K
4087,Master Data Analyst,Aramark,"$58,579",$57K - $61K
4088,Network Data Analyst,State Street,"$34,918",$34K - $36K
4089,Data Stage Analyst,Next Level Business Services,"$72,144",$69K - $74K
4090,Business Data Analyst III,DHA Group,"$80,763",$78K - $84K
4091,Data Analyst I,Pioneer Data Systems,"$66,590",$64K - $69K
4092,Senior Data Analyst,Tetra Tech,"$54,038",$51K - $57K
4093,Data Security Analyst - Hourly,Modis,$35,$33 - $36
4094,Health Care Data Analyst,Henry Ford Health System,"$92,831",$88K - $97K
4095,Data Security Analyst - Hourly Intern,Intermountain Healthcare,$14,$13 - $14
4096,Business Data Analyst,ServiceMaster,"$65,534",$63K - $67K
4097,Data Analyst Intern,Comcast,"$51,322",$50K - $53K
4098,Lead Data Analyst,BNY Mellon,"$96,490",$92K - $101K
4099,Network Systems and Data Communications Analyst,Sidhu Associates,"$52,967",$51K - $55K
4100,Scientific Data Analyst,Children's Hospital Los Angeles,"$64,771",$63K - $67K
4101,Marketing Data Analyst,CollegePlus,"$35,503",$34K - $37K
4102,Market Data Analyst - Hourly,Vinpower,$18,$17 - $19
4103,BI Data Analyst,Information Control Company,"$105,003",$101K - $109K
4104,Marketing and Data Analyst,Wake Forest University,"$66,894",$65K - $69K
4105,Senior Data Analyst,MultiView,"$54,367",$52K - $57K
4106,Senior Data Analyst,Rocket Fuel,"$124,059",$118K - $130K
4107,SAP Data Analyst,Resurge Solutions,"$71,271",$68K - $75K
4108,Data Analyst (Temp) - Hourly Contractor,CoreLogic,$16,$15 - $16
4109,Senior Data Analyst,ServiceSource,"$109,186",$105K - $113K
4110,Associate Data Analyst II,Access Business Group,"$75,207",$72K - $79K
4111,Financial Data Analyst,Endurance International Group,"$80,000",$76K - $84K
4112,Network and Data Communication Analyst,ANEST IWATA USA,"$61,222",$59K - $63K
4113,Senior Business Data Analyst,Real Soft,"$71,949",$69K - $74K
4114,Data Analyst III,Black Knight,"$88,228",$84K - $92K
4115,Data Analyst/Market Research Analyst,IAC,"$100,917",$97K - $104K
4116,Senior Product Data Analyst,Mohawk Home,"$46,667",$45K - $49K
4117,Senior Data Analyst,CAMP Systems,"$75,373",$72K - $79K
4118,Business Data Analyst - Contractor,Excell,"$94,027",$91K - $99K
4119,Undergraduate Researcher/Data Analyst - Hourly,Laboratory for Atmospheric and Space Physics,$18,$18 - $19
4120,Senior Data Analyst - Hourly,Bank of the West,$58,$55 - $60
4121,Senior Data Warehouse Analyst,NTT DATA,"$88,413",$85K - $92K
4122,Operations Master Data Analyst,AstraZeneca,"$65,600",$63K - $68K
4123,Data Integration Analyst,American Health Data Institute,"$81,994",$78K - $86K
4124,Data Analyst II,Duke Energy,"$71,817",$69K - $74K
4125,Senior Data Analyst,Portico Benefit Services,"$85,849",$83K - $89K
4126,Senior Data Analyst,Initiative,"$66,995",$65K - $70K
4127,Senior Data Analyst,Alcoa,"$76,381",$73K - $79K
4128,Network and Data Communications Analyst,Brookfield Asset Management,"$86,741",$83K - $90K
4129,Network Systems and Data Communication Analyst,V.L.S. Systems,"$62,803",$61K - $65K
4130,Data Operations Analyst - Hourly,Omnicell,$24,$23 - $25
4131,Senior Business Data Analyst,OhioHealth,"$60,280",$58K - $63K
4132,Data Governance Analyst,HD Supply,"$65,507",$63K - $69K
4133,IT Systems/Data Analyst,Spectraforce Technologies,"$71,020",$68K - $74K
4134,Data Analyst II,ACM Global Laboratories,"$59,497",$58K - $62K
4135,Health Data Analyst II,Blue Cross and Blue Shield of Nebraska,"$61,648",$59K - $64K
4136,Lead Data Analyst,PowerSchool Group,"$72,418",$69K - $75K
4137,Senior Data Analyst,Boston Medical Center,"$95,871",$92K - $100K
4138,Senior Data Analyst,AMSEC,"$60,675",$58K - $64K
4139,Lead Data Management Analyst,Adobe,"$95,103",$91K - $98K
4140,Legal Data Analyst - Hourly,Bloomberg L.P.,$14,$14 - $15
4141,Health Data Analyst,Telligen,"$71,336",$69K - $75K
4142,Marketing Data Analyst,Funnel Science,"$43,942",$42K - $46K
4143,Health Care Data Analyst,Health Partners Plans,"$88,821",$84K - $92K
4144,Research Data Analyst,InterMedia Survey Institute,"$56,485",$54K - $58K
4145,Senior Data Analyst,Integral Analytics,"$73,368",$71K - $76K
4146,Network Systems and Data Communications Analyst,Henrich Equipment,"$86,200",$83K - $90K
4147,Web Data Analyst - Hourly Contractor,Appen,$16,$16 - $17
4148,Data Quality Analyst,Argonne National Laboratory,"$75,563",$73K - $79K
4149,Data Operations Analyst,TrueCar,"$65,165",$62K - $68K
4150,Senior Business Data Analyst - Hourly,Whitridge Associates,$70,$66 - $72
4151,Senior Data Analyst,Adobe,"$151,415",$146K - $156K
4152,Senior Data Analyst,GoHealth,"$81,255",$79K - $84K
4153,Operational Data Analyst - Contractor,Novo Nordisk Pharmaceutical Industries,"$40,751",$39K - $42K
4154,Senior Data Quality Analyst - Hourly Contractor,PRINCETON IT SERVICES INC.,$78,$75 - $81
4155,Senior Data Analyst - Hourly,Genesis10,$58,$55 - $61
4156,Technical Marketing Data Analyst - Hourly,Benchmark Education,$16,$15 - $17
4157,Senior Data Analyst - Hourly,Spectrum Health,$35,$33 - $36
4158,Data Analyst/Programmer,Celerion,"$52,145",$50K - $55K
4159,Junior Data Analyst,Keyot,"$55,128",$53K - $58K
4160,Data Analyst I,AmerisourceBergen,"$81,508",$79K - $85K
4161,Data Entry Analyst - Hourly,Fidelity National Financial,$11,$11 - $11
4162,Financial Data Analyst II,Level 3 Communications,"$76,593",$74K - $79K
4163,Senior Data Analyst,Equinix,"$101,866",$97K - $106K
4164,Systems and Data Analyst - Hourly Intern,Boeing,$38,$36 - $39
4165,Project Coordinator-Executive-Administrative Assistant II-Data Analyst - Hourly,Yamaha Motor,$22,$21 - $23
4166,Senior Data Analyst,Vodafone,"$89,836",$86K - $93K
4167,Business Data Analyst,Leidos,"$85,321",$83K - $89K
4168,Delivery Lead/Data Analyst,Squillion Systems,"$77,543",$75K - $80K
4169,Business Intelligence Data Analyst - Hourly Intern,Eaton Vance,$19,$18 - $20
4170,Data Analyst A,Esurance,"$94,342",$91K - $98K
4171,Data Integrity Analyst,iHeartMedia,"$50,999",$49K - $53K
4172,Junior Data Analyst - Hourly,SambaSafety,$20,$20 - $21
4173,Business Data Analyst,Groupware International,"$64,607",$62K - $67K
4174,Network Systems/Data Communications Analyst - Hourly,Terra Infotech,$31,$30 - $32
4175,Senior Network Systems and Data Comm Analyst,Craig Technologies,"$61,022",$59K - $64K
4176,Statistical Data Analyst III,Early Warning Services,"$86,218",$82K - $90K
4177,Demand Management Data Analyst,Cummins,"$80,043",$77K - $83K
4178,Health Data Analyst,Greater Newark Healthcare Coalition,"$57,133",$55K - $59K
4179,Data Quality Analyst - Hourly,FXI,$22,$21 - $23
4180,Data Analyst Intern,Udemy,"$88,351",$86K - $92K
4181,Pricing and Commercial Data Analyst and Salesforce Administrator,Advanced Energy,"$54,644",$52K - $56K
4182,Business Data Analyst,Odyssey Information Services,"$57,748",$56K - $60K
4183,Senior Data Analyst,PPD,"$92,793",$89K - $96K
4184,Senior Business Data Analyst,Digital Insight,"$108,174",$104K - $113K
4185,Senior Security Data Analyst,Chico's FAS,"$119,030",$115K - $123K
4186,Junior Data Analyst,Unifi Software,"$81,503",$77K - $85K
4187,Health Care Data Analyst,Shire,"$104,083",$100K - $108K
4188,Senior Data Analyst - Hourly,Main Street America,$23,$22 - $24
4189,Biological Data Analyst,Adaptive Biotechnologies,"$53,861",$52K - $56K
4190,Data Quality Analyst,ProHealth Care (WI),"$87,057",$84K - $91K
4191,Data Security Analyst II,M&T Bank,"$54,722",$53K - $57K
4192,Senior Data Analyst,Autotrader,"$87,311",$84K - $90K
4193,IS Lead Analyst Data Warehouse Oracle Developer,Closure Systems International,"$100,359",$96K - $104K
4194,Senior Data Analyst,Green Tree,"$88,244",$84K - $92K
4195,Data Conversion Research Analyst - Hourly,National Resources Company,$30,$29 - $31
4196,Senior Data Analyst/Statistician,Austin Logistics,"$81,266",$79K - $85K
4197,Client Data Analyst,Duncan Solutions,"$50,083",$48K - $53K
4198,Data Acquisition Analyst,PEMCO Insurance,"$73,867",$70K - $77K
4199,Senior Technical Data Analyst,Remilon,"$102,725",$99K - $108K
4200,Senior Data Analyst,Avalara,"$65,649",$63K - $68K
4201,Associate Data Analyst,State of Indiana,"$45,195",$43K - $47K
4202,Data Operations Analyst,Wolters Kluwer,"$57,044",$55K - $59K
4203,Senior Data Analyst,Vysnova Partners,"$94,776",$91K - $99K
4204,Senior Data Analyst - Hourly,Microsoft,$22,$21 - $22
4205,Senior Data Analyst,Walt Disney Company,"$106,523",$103K - $110K
4206,Energy IT Data Analyst,Valence Energy,"$43,706",$42K - $45K
4207,Associate Data Analyst,VMLY&R,"$39,906",$38K - $42K
4208,Network and Data Communications Analyst,Numbers Only Inc,"$84,122",$81K - $88K
4209,Data Quality Analyst,OneMain Financial,"$56,764",$54K - $59K
4210,Data Analyst/Tester,Jupiter Consulting Services,"$76,306",$74K - $79K
4211,Senior Data Analyst,TIAA Bank,"$66,796",$64K - $69K
4212,Data Warehouse Analyst,Anthem,"$80,966",$78K - $84K
